image_id,timestamp,sonar_ping_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,class,confidence,heading_deg,speed_m_s,latitude,longitude,depth_m
IMG-004187,2025-09-12T02:59:07.278713Z,PING-003921,0.1436,0.1936,0.3831,0.3561,rock,0.82,177.36,1.47,23.409259,67.586914,88.6
IMG-004188,2025-09-15T13:44:04.853305Z,PING-016313,0.485,0.1515,0.6536,0.3361,fish,0.6,305.66,1.97,23.735483,66.773867,211.0
IMG-004189,2025-09-15T18:54:39.696037Z,PING-018591,0.1744,0.6438,0.3539,0.668,buoy,0.73,241.8,2.28,24.917151,66.367595,24.44
IMG-004190,2025-09-17T08:58:14.408213Z,PING-017884,0.2543,0.1496,0.366,0.1868,buoy,0.6,65.23,1.64,23.834845,65.787558,110.03
IMG-004191,2025-09-20T22:55:46.318081Z,PING-016916,0.3361,0.0889,0.405,0.1628,fish,0.81,218.28,1.12,24.521507,67.017793,286.67
IMG-004192,2025-09-09T18:26:28.404556Z,PING-000237,0.1099,0.3653,0.2707,0.4121,submersible,0.61,343.67,1.25,24.68859,67.000437,145.13
IMG-004193,2025-09-16T16:15:00.596644Z,PING-004044,0.072,0.1434,0.1279,0.2677,rock,0.93,315.79,2.26,25.15074,67.433823,69.44
IMG-004194,2025-09-13T08:16:30.427451Z,PING-013433,0.0524,0.1174,0.1506,0.1374,rock,0.63,88.27,2.77,25.019242,67.398644,122.07
IMG-004195,2025-08-31T08:51:05.421339Z,PING-001154,0.1669,0.29,0.3137,0.4073,fish,0.62,225.56,2.89,24.320502,66.541638,56.81
IMG-004196,2025-08-26T12:58:02.256885Z,PING-004652,0.1538,0.1434,0.2342,0.2418,fish,0.99,218.81,2.01,24.423243,66.938701,74.58
IMG-004197,2025-09-03T07:20:25.969058Z,PING-018066,0.1459,0.2935,0.1904,0.4007,fish,0.67,131.76,2.21,25.461134,67.762987,158.26
IMG-004198,2025-09-08T01:27:18.064210Z,PING-017080,0.4436,0.1894,0.5558,0.2233,buoy,0.74,320.4,2.29,24.985767,66.181768,50.98
IMG-004199,2025-09-13T06:47:13.305342Z,PING-005512,0.3653,0.1079,0.4852,0.2011,buoy,0.89,283.02,2.84,24.971485,66.953587,293.34
IMG-004200,2025-09-20T06:26:29.282047Z,PING-001753,0.3328,0.2284,0.4557,0.3359,rock,0.99,347.8,1.99,24.211278,66.318617,24.64
IMG-004201,2025-08-31T15:46:03.595085Z,PING-002702,0.1741,0.2341,0.2485,0.3408,fish,0.95,193.95,0.59,24.097107,67.642267,42.68
IMG-004202,2025-08-29T12:51:59.752800Z,PING-018916,0.7146,0.185,0.8757,0.2446,fish,0.68,251.23,1.1,24.394278,67.539983,207.62
IMG-004203,2025-09-23T16:10:34.721236Z,PING-003618,0.6776,0.054,0.7739,0.2441,fish,0.75,90.62,1.3,24.771543,66.817211,63.41
IMG-004204,2025-08-29T00:15:46.195287Z,PING-005486,0.4551,0.3765,0.6305,0.4832,fish,0.86,119.93,1.53,24.814477,66.898568,409.46
IMG-004205,2025-09-09T02:59:03.551101Z,PING-019218,0.4647,0.08,0.5611,0.1202,fish,0.79,312.59,0.94,24.847099,66.396264,65.12
IMG-004206,2025-09-12T08:04:35.882415Z,PING-011030,0.1718,0.2417,0.21,0.3954,fish,0.86,249.12,1.44,25.313419,67.209024,124.75
IMG-004207,2025-09-11T00:15:37.196375Z,PING-001274,0.1019,0.2064,0.1258,0.2466,rock,0.51,304.0,1.14,24.920539,67.295199,25.91
IMG-004208,2025-08-28T08:24:50.048412Z,PING-011776,0.1939,0.2107,0.3129,0.3048,fish,0.85,34.7,0.44,24.858713,67.14181,187.67
IMG-004209,2025-08-27T11:31:48.458480Z,PING-018750,0.4687,0.1601,0.6341,0.3069,rock,0.71,67.61,2.59,24.58045,66.729204,109.29
IMG-004210,2025-08-28T22:25:07.741362Z,PING-005999,0.2419,0.23,0.3497,0.255,buoy,0.73,160.51,2.95,24.354198,66.323276,191.94
IMG-004211,2025-09-12T08:05:37.973981Z,PING-003711,0.1227,0.1314,0.302,0.179,rock,0.97,119.61,2.33,23.778173,66.775163,274.93
IMG-004212,2025-09-11T02:23:56.646131Z,PING-018371,0.4477,0.4794,0.5501,0.5123,rock,0.99,278.59,0.56,24.875831,67.408369,335.47
IMG-004213,2025-09-01T18:45:50.830342Z,PING-008509,0.1077,0.2216,0.3059,0.2437,rock,0.69,58.8,1.79,24.561678,66.702438,333.29
IMG-004214,2025-09-13T21:40:05.273047Z,PING-010057,0.1746,0.0698,0.2217,0.111,buoy,0.91,41.83,2.2,24.786616,66.740136,270.42
IMG-004215,2025-09-19T08:55:09.662711Z,PING-012982,0.4422,0.2602,0.6221,0.4248,fish,0.93,328.76,2.6,24.657482,66.211051,99.62
IMG-004216,2025-08-27T00:24:27.361305Z,PING-000085,0.4089,0.2352,0.44,0.3034,fish,0.46,75.31,2.6,25.016977,66.612989,66.56
IMG-004217,2025-09-09T17:07:27.511060Z,PING-013718,0.543,0.3384,0.6065,0.4516,fish,0.56,296.7,3.27,24.701677,66.886958,275.98
IMG-004218,2025-09-15T10:46:27.285553Z,PING-007040,0.5701,0.7452,0.6361,0.7792,rock,0.49,251.76,0.94,25.217434,66.649238,33.63
IMG-004219,2025-09-02T08:08:07.212348Z,PING-006428,0.1237,0.2208,0.2679,0.3867,buoy,0.81,335.6,1.74,24.777726,67.064146,79.38
IMG-004220,2025-09-04T00:03:56.883903Z,PING-001383,0.5619,0.3832,0.616,0.5118,fish,0.93,4.27,2.83,24.960419,67.247042,158.17
IMG-004221,2025-09-13T04:17:24.141931Z,PING-005649,0.4099,0.2861,0.5412,0.4656,fish,0.81,270.52,3.04,25.132157,67.044134,187.39
IMG-004222,2025-09-21T16:59:02.977989Z,PING-016156,0.4498,0.2961,0.4842,0.3567,fish,0.61,193.93,0.7,24.358589,68.038992,154.63
IMG-004223,2025-09-19T01:36:58.794808Z,PING-007200,0.6348,0.4056,0.7281,0.4947,rock,0.87,153.23,1.23,25.222034,66.923867,8.33
IMG-004224,2025-09-12T06:19:28.225289Z,PING-008021,0.3452,0.4254,0.4022,0.599,fish,0.81,86.24,0.28,24.507281,66.496541,11.12
IMG-004225,2025-09-16T16:13:49.389810Z,PING-000235,0.2947,0.1283,0.3849,0.3305,buoy,0.87,250.62,0.23,24.304784,66.425062,139.59
IMG-004226,2025-09-05T17:08:34.540162Z,PING-003901,0.1012,0.3319,0.3096,0.3837,rock,0.81,185.37,0.45,25.563392,66.713822,123.22
IMG-004227,2025-09-13T23:57:57.346215Z,PING-009522,0.468,0.3475,0.6107,0.3744,fish,0.83,102.28,1.02,24.302427,66.296459,30.02
IMG-004228,2025-09-08T18:07:17.381586Z,PING-017236,0.2028,0.3016,0.2541,0.3846,fish,0.57,285.78,1.71,25.089973,66.987778,205.14
IMG-004229,2025-08-31T11:13:29.163081Z,PING-006865,0.1269,0.1489,0.3425,0.1934,fish,0.67,219.81,2.21,25.263654,66.172569,85.95
IMG-004230,2025-09-15T19:43:20.303273Z,PING-019614,0.1192,0.3992,0.4224,0.4799,fish,0.72,306.32,0.42,24.836058,66.696686,175.03
IMG-004231,2025-09-11T11:07:31.037391Z,PING-018985,0.1586,0.1616,0.2978,0.2521,wreck,0.89,117.97,1.68,23.713052,66.215236,131.52
IMG-004232,2025-09-05T12:40:41.837807Z,PING-007284,0.3856,0.3826,0.4502,0.5177,fish,0.67,26.22,1.01,24.712564,65.96135,115.16
IMG-004233,2025-09-22T02:38:05.878067Z,PING-006601,0.311,0.3643,0.4406,0.5126,mine_like_object,0.83,195.13,1.44,24.853896,66.956926,19.21
IMG-004234,2025-08-26T09:32:35.930790Z,PING-013299,0.248,0.4338,0.2846,0.5073,fish,0.89,119.29,2.48,25.603812,66.599129,0.54
IMG-004235,2025-09-04T05:49:38.705422Z,PING-003974,0.5061,0.2219,0.6348,0.2728,fish,0.67,129.68,0.87,24.476148,66.401703,207.16
IMG-004236,2025-08-27T11:25:31.280423Z,PING-011104,0.2744,0.5723,0.4067,0.6654,fish,0.8,170.41,2.13,24.432147,66.215113,194.67
IMG-004237,2025-09-17T18:22:13.501029Z,PING-010082,0.1303,0.2228,0.1949,0.2785,rock,0.52,283.92,1.87,24.527481,66.740259,20.3
IMG-004238,2025-09-15T19:59:17.218446Z,PING-019770,0.2606,0.298,0.4737,0.318,rock,0.75,129.61,1.1,24.047929,67.599853,149.24
IMG-004239,2025-09-04T17:02:39.648348Z,PING-017400,0.4606,0.3212,0.6421,0.3805,buoy,0.85,281.83,3.34,25.94992,66.864679,189.82
IMG-004240,2025-09-15T00:56:52.939904Z,PING-001793,0.5732,0.5512,0.7209,0.7371,wreck,0.47,98.62,2.6,25.107898,66.681425,300.08
IMG-004241,2025-09-06T15:32:43.987683Z,PING-015969,0.1392,0.5527,0.2516,0.6934,rock,0.94,283.56,0.74,24.114946,67.51501,245.2
IMG-004242,2025-09-17T10:58:24.524750Z,PING-005279,0.2365,0.2982,0.3626,0.4678,buoy,0.81,208.37,1.25,24.887992,66.932611,155.79
IMG-004243,2025-09-08T09:28:58.751197Z,PING-002632,0.346,0.0981,0.4984,0.1652,fish,0.59,120.95,3.19,25.229585,67.253712,279.56
IMG-004244,2025-09-07T03:18:43.751923Z,PING-004590,0.2413,0.467,0.3423,0.4922,rock,0.73,116.79,3.1,24.137633,66.381394,115.06
IMG-004245,2025-09-22T19:28:34.638329Z,PING-005806,0.1666,0.2929,0.1866,0.3883,buoy,0.78,298.84,1.73,25.242481,67.364836,216.72
IMG-004246,2025-09-02T07:06:13.324300Z,PING-015967,0.3013,0.2858,0.4296,0.4169,fish,0.67,228.9,0.43,24.712931,66.621318,53.84
IMG-004247,2025-08-29T09:11:34.202654Z,PING-011914,0.2171,0.1952,0.2371,0.3252,rock,0.78,194.05,1.01,25.122231,67.089169,1.19
IMG-004248,2025-09-12T07:20:30.446952Z,PING-008998,0.4898,0.3427,0.5921,0.3979,fish,0.71,28.77,2.69,24.122465,67.1866,38.07
IMG-004249,2025-09-23T20:22:56.834824Z,PING-015454,0.0663,0.2787,0.1378,0.3904,fish,0.86,5.72,0.22,24.900183,66.42922,374.15
IMG-004250,2025-09-06T02:30:53.939364Z,PING-002778,0.1898,0.2559,0.2355,0.3508,rock,0.79,90.79,1.95,24.343194,66.401803,58.51
IMG-004251,2025-08-27T15:08:13.988709Z,PING-017483,0.4351,0.2433,0.6105,0.314,fish,0.74,63.65,0.97,24.305566,66.8075,280.99
IMG-004252,2025-09-04T22:46:13.950249Z,PING-014806,0.4107,0.2365,0.4312,0.3237,fish,0.61,167.04,1.03,24.820373,66.826391,130.72
IMG-004253,2025-09-09T22:44:29.545379Z,PING-016025,0.1576,0.1486,0.2216,0.2708,fish,0.8,305.4,2.34,24.468471,67.462866,216.93
IMG-004254,2025-08-30T15:03:19.130574Z,PING-010812,0.4026,0.1855,0.4931,0.3547,fish,0.52,219.83,2.02,25.749297,67.933738,246.41
IMG-004255,2025-09-14T12:18:15.646585Z,PING-004114,0.3064,0.116,0.4915,0.2083,fish,0.72,153.79,0.85,24.70678,66.56445,255.93
IMG-004256,2025-09-24T16:51:01.113697Z,PING-013849,0.1691,0.0645,0.2861,0.1293,rock,0.82,79.72,0.35,25.187354,67.752179,203.96
IMG-004257,2025-09-08T07:43:23.419127Z,PING-005558,0.5206,0.3505,0.5645,0.4308,fish,0.73,226.07,2.63,24.082531,66.217391,216.56
IMG-004258,2025-09-05T09:52:31.116428Z,PING-005783,0.1266,0.1526,0.245,0.1835,submersible,0.58,237.02,1.4,25.123786,67.809889,235.07
IMG-004259,2025-09-06T18:58:39.897818Z,PING-003024,0.2539,0.2788,0.3611,0.3777,fish,0.5,178.21,2.37,25.043006,67.678214,289.2
IMG-004260,2025-08-29T05:22:33.591783Z,PING-010657,0.1859,0.5438,0.3085,0.6744,fish,0.7,170.35,0.82,24.469637,66.38641,370.84
IMG-004261,2025-09-21T06:25:39.872280Z,PING-015647,0.7195,0.1321,0.8362,0.2573,buoy,0.8,168.12,0.65,24.406492,66.768836,324.11
IMG-004262,2025-09-07T05:08:42.796494Z,PING-000463,0.1172,0.2366,0.1854,0.2566,rock,0.85,359.11,0.39,25.50689,66.760846,9.47
IMG-004263,2025-09-06T09:18:29.971796Z,PING-019420,0.2033,0.0669,0.3119,0.2439,fish,0.72,293.69,0.11,25.258618,66.236223,47.46
IMG-004264,2025-09-14T13:26:51.884819Z,PING-019462,0.1058,0.1779,0.1941,0.3042,fish,0.55,29.98,0.08,24.808197,66.562761,6.48
IMG-004265,2025-09-08T00:44:05.324436Z,PING-005993,0.2123,0.2499,0.253,0.3156,wreck,0.76,324.27,0.76,25.021016,66.921547,123.24
IMG-004266,2025-09-14T05:11:55.848533Z,PING-001677,0.1616,0.4662,0.2547,0.6994,fish,0.7,331.91,1.75,24.456074,66.969766,222.93
IMG-004267,2025-08-27T14:42:43.481402Z,PING-012240,0.1581,0.1289,0.2094,0.2291,fish,0.72,66.14,1.89,24.891825,67.436865,308.24
IMG-004268,2025-09-19T04:21:05.604311Z,PING-008627,0.3324,0.0991,0.3824,0.2194,fish,0.85,113.54,1.57,24.361754,67.413067,106.49
IMG-004269,2025-09-22T23:38:00.943246Z,PING-006575,0.2557,0.0855,0.3071,0.1276,submersible,0.6,153.29,1.27,24.960454,67.416138,99.19
IMG-004270,2025-09-14T05:34:54.578308Z,PING-011688,0.389,0.0998,0.4447,0.1279,rock,0.84,83.32,1.55,24.445479,66.552882,268.35
IMG-004271,2025-09-23T09:45:29.584985Z,PING-000201,0.1826,0.6178,0.2311,0.7163,buoy,0.85,308.76,1.5,25.655541,67.683295,218.96
IMG-004272,2025-08-30T07:30:07.256230Z,PING-008770,0.4902,0.1528,0.5803,0.2157,fish,0.82,150.57,0.81,24.247345,67.106267,257.51
IMG-004273,2025-09-09T02:12:37.460516Z,PING-000959,0.6525,0.7216,0.6725,0.7588,submersible,0.54,7.37,0.38,25.296544,66.520785,4.14
IMG-004274,2025-09-12T19:46:17.751770Z,PING-009915,0.2465,0.5798,0.3909,0.6281,fish,0.62,39.28,1.65,24.293478,66.474485,185.78
IMG-004275,2025-09-12T05:19:16.087499Z,PING-001303,0.3401,0.2427,0.5388,0.3004,fish,0.55,207.15,1.56,25.074078,66.270647,60.16
IMG-004276,2025-09-06T19:31:23.628782Z,PING-012363,0.1994,0.2218,0.2651,0.3073,buoy,0.81,202.43,0.03,24.672442,67.284805,287.31
IMG-004277,2025-09-04T21:53:29.486460Z,PING-000189,0.3727,0.1787,0.441,0.3156,rock,0.99,191.61,0.87,25.111658,66.552513,10.86
IMG-004278,2025-08-29T13:47:02.563834Z,PING-008089,0.3151,0.3021,0.4722,0.4405,buoy,0.77,138.61,1.09,24.938181,66.918481,18.93
IMG-004279,2025-09-06T12:31:31.129240Z,PING-010146,0.1788,0.0361,0.2431,0.0886,buoy,0.54,32.02,1.89,25.106501,67.222367,161.98
IMG-004280,2025-08-30T15:35:11.530136Z,PING-007906,0.4802,0.3384,0.576,0.5178,fish,0.9,155.57,2.01,25.098896,65.678378,332.28
IMG-004281,2025-09-16T19:12:50.530851Z,PING-014675,0.2497,0.1783,0.282,0.2625,fish,0.48,244.74,1.19,24.594631,67.989521,186.29
IMG-004282,2025-09-01T00:49:44.482185Z,PING-008411,0.1567,0.3054,0.2604,0.3574,fish,0.76,286.1,3.04,23.853979,67.23579,29.33
IMG-004283,2025-08-27T12:38:15.968681Z,PING-015124,0.1038,0.2058,0.1667,0.2839,buoy,0.76,212.95,2.22,25.02303,66.830708,264.93
IMG-004284,2025-09-11T08:10:27.726605Z,PING-014058,0.2321,0.5424,0.2775,0.6486,submersible,0.86,70.69,2.64,24.756875,67.468597,170.81
IMG-004285,2025-09-12T15:02:10.164592Z,PING-019818,0.4233,0.6493,0.5548,0.7197,fish,0.72,22.08,0.28,24.914334,67.05623,199.2
IMG-004286,2025-09-20T22:14:53.352222Z,PING-003871,0.1922,0.4098,0.3084,0.5138,fish,0.65,290.35,2.62,24.849104,66.120795,191.96
IMG-004287,2025-09-12T01:53:51.036770Z,PING-013284,0.3843,0.1291,0.5724,0.4021,rock,0.62,278.8,0.38,24.577943,67.011682,92.01
IMG-004288,2025-09-05T03:13:01.070234Z,PING-008754,0.1406,0.2357,0.1815,0.3282,fish,0.79,55.29,2.27,25.35089,66.567583,240.53
IMG-004289,2025-09-18T20:38:21.494299Z,PING-018701,0.2274,0.1249,0.293,0.2442,fish,0.89,337.83,2.0,25.186473,67.293349,35.66
IMG-004290,2025-09-10T23:28:17.588525Z,PING-011001,0.1439,0.1556,0.1639,0.2056,fish,0.62,243.88,0.12,24.656693,66.253128,169.78
IMG-004291,2025-08-28T03:33:09.195147Z,PING-012457,0.3473,0.5125,0.4461,0.5607,buoy,0.98,154.03,1.85,24.652745,66.118672,25.57
IMG-004292,2025-09-11T17:52:59.349715Z,PING-017856,0.4482,0.504,0.7011,0.5439,fish,0.52,285.16,0.71,24.603396,67.44256,11.52
IMG-004293,2025-09-22T00:14:38.767116Z,PING-006049,0.2357,0.4414,0.4255,0.5052,buoy,0.63,234.11,0.78,24.350396,66.398956,286.81
IMG-004294,2025-09-06T15:48:57.022674Z,PING-012881,0.4386,0.2262,0.5539,0.2837,fish,0.72,333.49,1.59,24.259307,66.706445,315.78
IMG-004295,2025-09-03T15:49:31.175907Z,PING-019915,0.1127,0.2844,0.3203,0.3813,rock,0.55,277.56,1.95,25.739363,66.730144,38.85
IMG-004296,2025-08-30T01:46:07.529974Z,PING-015653,0.3136,0.2092,0.4856,0.3423,buoy,0.89,108.24,0.66,25.217983,66.741194,82.33
IMG-004297,2025-08-30T07:30:41.490239Z,PING-011084,0.0229,0.2135,0.057,0.2335,buoy,0.81,82.43,2.53,24.065533,67.334404,107.73
IMG-004298,2025-09-07T18:03:58.384797Z,PING-006220,0.6663,0.1956,0.7472,0.2404,buoy,0.99,4.36,1.54,24.633142,66.931125,254.01
IMG-004299,2025-09-12T15:21:36.801610Z,PING-016843,0.1198,0.4923,0.1508,0.5644,fish,0.66,308.02,2.0,24.805525,66.609582,150.05
IMG-004300,2025-08-28T04:30:49.827583Z,PING-014040,0.2537,0.418,0.3342,0.5774,buoy,0.56,145.07,0.49,24.461975,66.525208,138.89
IMG-004301,2025-09-22T22:57:36.480136Z,PING-001887,0.1754,0.3872,0.202,0.4611,submersible,0.72,299.84,1.47,24.855123,66.9874,49.54
IMG-004302,2025-09-17T10:10:01.033801Z,PING-012383,0.3303,0.3883,0.4001,0.4737,rock,0.72,318.97,1.03,24.88853,66.677644,147.28
IMG-004303,2025-09-12T08:50:23.893574Z,PING-019108,0.0788,0.0592,0.2624,0.094,fish,0.67,146.45,0.88,24.328893,65.840613,162.5
IMG-004304,2025-09-19T14:56:47.732457Z,PING-002293,0.3629,0.2664,0.3919,0.3801,rock,0.99,283.83,0.2,24.988809,66.417557,286.38
IMG-004305,2025-08-28T04:12:18.771040Z,PING-010576,0.0861,0.0807,0.2391,0.1162,buoy,0.6,243.64,1.04,24.56268,67.239047,219.36
IMG-004306,2025-09-09T01:47:41.068467Z,PING-003802,0.2734,0.3858,0.3721,0.4419,buoy,0.99,251.83,1.48,24.977814,67.191822,116.55
IMG-004307,2025-09-13T16:08:16.082208Z,PING-019168,0.1843,0.1006,0.3115,0.221,submersible,0.74,195.74,0.12,25.575612,65.188075,33.45
IMG-004308,2025-09-19T15:06:03.030042Z,PING-007325,0.3094,0.2339,0.3294,0.2902,buoy,0.96,226.23,0.92,24.592736,66.736144,17.22
IMG-004309,2025-09-18T06:34:07.797031Z,PING-004876,0.5908,0.31,0.6385,0.3535,fish,0.68,67.11,0.01,24.994723,67.181864,194.4
IMG-004310,2025-09-03T01:57:38.192640Z,PING-019045,0.2605,0.4073,0.3213,0.5571,wreck,0.92,237.93,3.1,25.190834,66.844847,38.46
IMG-004311,2025-09-22T23:54:16.096880Z,PING-005713,0.3205,0.398,0.3499,0.5247,fish,0.6,164.3,1.42,24.763374,67.29754,275.49
IMG-004312,2025-08-29T11:59:59.118372Z,PING-015198,0.2434,0.2515,0.3643,0.4301,submersible,0.97,125.19,2.04,24.777042,66.979382,160.14
IMG-004313,2025-09-21T00:34:01.036849Z,PING-016638,0.2392,0.235,0.2592,0.4147,rock,0.79,152.17,1.12,24.876006,67.095942,174.48
IMG-004314,2025-09-23T21:32:51.824358Z,PING-002627,0.1743,0.3938,0.2218,0.4138,fish,0.69,184.04,2.01,25.082288,67.833194,261.38
IMG-004315,2025-08-31T02:01:16.629576Z,PING-010000,0.0918,0.1515,0.2173,0.2747,buoy,0.57,339.06,3.27,24.046257,66.099499,45.3
IMG-004316,2025-09-16T10:21:29.935799Z,PING-015939,0.4025,0.2401,0.4777,0.3166,fish,0.87,202.55,1.85,24.637325,67.295734,131.32
IMG-004317,2025-08-26T23:28:34.762056Z,PING-011189,0.2096,0.1908,0.2724,0.2466,fish,0.66,262.06,1.66,24.622661,67.334944,143.58
IMG-004318,2025-09-06T22:22:30.660144Z,PING-009338,0.6141,0.2433,0.8121,0.2864,fish,0.87,101.02,2.21,24.540566,67.045838,324.03
IMG-004319,2025-09-10T06:11:41.008903Z,PING-019051,0.3896,0.4945,0.5135,0.5324,buoy,0.59,134.36,0.86,24.612178,66.235056,23.45
IMG-004320,2025-09-12T04:32:07.122941Z,PING-017256,0.1983,0.7633,0.256,0.7976,fish,0.65,19.17,1.19,24.98977,67.856874,126.97
IMG-004321,2025-09-22T20:20:44.044843Z,PING-002042,0.2084,0.249,0.3083,0.315,fish,0.82,182.15,2.04,24.722805,67.221214,38.36
IMG-004322,2025-09-14T22:29:28.478850Z,PING-018045,0.6036,0.0807,0.8026,0.2075,buoy,0.56,263.19,0.25,24.88402,67.048323,277.65
IMG-004323,2025-09-09T04:59:27.146943Z,PING-019709,0.4547,0.238,0.6726,0.3282,buoy,0.7,164.51,0.04,24.322188,66.601423,183.26
IMG-004324,2025-09-19T01:26:12.391384Z,PING-019813,0.0544,0.2563,0.1278,0.4361,rock,0.5,199.07,0.9,24.587192,66.389744,149.2
IMG-004325,2025-09-23T06:51:15.769297Z,PING-004069,0.1884,0.5567,0.3394,0.7015,rock,0.62,35.01,1.2,23.929007,66.595932,106.39
IMG-004326,2025-08-26T10:21:30.154767Z,PING-014745,0.2306,0.071,0.2506,0.2305,rock,0.7,11.16,1.83,24.607641,67.379507,279.44
IMG-004327,2025-09-24T05:53:09.835071Z,PING-013930,0.2607,0.2505,0.3423,0.3675,fish,0.89,179.21,3.51,24.942963,66.305585,95.25
IMG-004328,2025-08-28T08:29:09.201836Z,PING-008814,0.1405,0.3289,0.1605,0.6314,fish,0.74,39.04,1.62,25.050277,66.404479,28.75
IMG-004329,2025-09-19T04:49:45.229248Z,PING-015959,0.0762,0.0919,0.1831,0.1328,fish,0.81,295.43,2.79,23.815457,66.372723,26.35
IMG-004330,2025-09-03T04:18:42.375996Z,PING-013039,0.4851,0.349,0.6199,0.4298,fish,0.65,100.24,1.02,24.003412,67.834905,188.93
IMG-004331,2025-08-29T17:38:24.370281Z,PING-015259,0.4442,0.2364,0.5507,0.5129,fish,0.6,179.65,0.57,25.101659,67.506445,67.4
IMG-004332,2025-09-07T23:10:00.515521Z,PING-009093,0.1678,0.4073,0.2921,0.5333,fish,0.49,356.11,2.62,24.920012,66.737774,141.3
IMG-004333,2025-09-14T02:07:10.151311Z,PING-006978,0.1825,0.2713,0.4167,0.2979,buoy,0.66,160.04,2.09,24.698952,67.032792,170.38
IMG-004334,2025-09-06T04:45:21.879684Z,PING-008510,0.4131,0.4789,0.6175,0.6341,fish,0.74,170.92,3.13,25.017631,65.635294,303.99
IMG-004335,2025-08-27T09:45:28.235652Z,PING-013151,0.5505,0.2783,0.6638,0.3939,fish,0.62,296.15,0.15,24.782785,66.878605,216.13
IMG-004336,2025-09-12T18:04:57.971378Z,PING-018728,0.414,0.2709,0.484,0.3068,rock,0.74,93.86,0.14,25.092148,66.443542,231.1
IMG-004337,2025-09-21T20:12:03.989062Z,PING-013170,0.159,0.3273,0.3076,0.4233,buoy,0.94,45.13,0.2,24.968723,66.312689,134.51
IMG-004338,2025-09-06T06:23:08.925918Z,PING-014942,0.25,0.1686,0.2898,0.3327,rock,0.59,9.18,1.29,25.43362,67.110965,314.89
IMG-004339,2025-09-01T06:13:49.257002Z,PING-018997,0.3817,0.4972,0.4228,0.5747,wreck,0.32,289.11,2.14,24.581701,66.824246,140.33
IMG-004340,2025-09-08T01:07:35.178041Z,PING-016621,0.5831,0.282,0.6126,0.3367,rock,0.7,329.91,0.02,25.70772,67.152423,363.79
IMG-004341,2025-08-27T05:17:30.844421Z,PING-014931,0.3339,0.5435,0.3923,0.5942,fish,0.73,180.26,2.28,24.441815,67.203572,46.27
IMG-004342,2025-09-19T09:13:18.516356Z,PING-007515,0.3274,0.0847,0.4295,0.2634,wreck,0.99,208.55,0.53,24.967821,67.544082,213.04
IMG-004343,2025-09-19T13:26:10.079366Z,PING-002441,0.2962,0.1376,0.4275,0.1789,buoy,0.46,92.03,1.88,24.792075,67.493864,94.03
IMG-004344,2025-09-12T09:49:51.898593Z,PING-015453,0.1935,0.1712,0.2135,0.1912,rock,0.99,213.82,2.22,24.703897,66.210181,78.14
IMG-004345,2025-09-05T08:42:17.385511Z,PING-017991,0.2037,0.2448,0.3008,0.4763,buoy,0.99,178.61,2.19,24.812047,67.343608,9.26
IMG-004346,2025-09-18T18:18:53.178026Z,PING-001066,0.4646,0.1037,0.5675,0.1237,fish,0.65,273.32,0.83,25.014681,67.357811,7.74
IMG-004347,2025-09-11T09:50:43.465634Z,PING-004596,0.1654,0.1405,0.1854,0.2193,fish,0.67,307.04,1.94,24.616319,67.668547,195.37
IMG-004348,2025-09-19T13:08:31.241145Z,PING-019743,0.4488,0.7597,0.4688,0.8534,fish,0.91,203.45,0.57,24.547833,65.534917,45.79
IMG-004349,2025-09-13T17:07:15.887758Z,PING-008489,0.5493,0.1748,0.73,0.3146,fish,0.67,335.8,1.12,23.480818,66.435756,138.93
IMG-004350,2025-09-18T07:14:33.683951Z,PING-019325,0.1459,0.3789,0.3299,0.4435,buoy,0.89,330.75,1.98,24.531495,67.0244,132.11
IMG-004351,2025-09-12T17:26:09.975803Z,PING-010781,0.4032,0.5173,0.4704,0.746,fish,0.77,76.92,0.96,24.690096,67.190893,84.27
IMG-004352,2025-09-07T04:39:08.346198Z,PING-010012,0.3551,0.3304,0.556,0.4411,submersible,0.54,158.21,1.67,24.499624,67.652656,225.93
IMG-004353,2025-09-23T12:11:30.366312Z,PING-013160,0.0714,0.4082,0.0914,0.5884,fish,0.63,42.9,1.15,24.529311,67.073436,343.19
IMG-004354,2025-09-11T00:04:21.731469Z,PING-000294,0.4792,0.2247,0.5017,0.307,fish,0.64,176.93,0.52,25.931394,67.381473,33.06
IMG-004355,2025-09-12T22:08:06.729440Z,PING-002204,0.3292,0.2927,0.483,0.4265,buoy,0.47,331.41,1.29,24.173381,66.697968,276.71
IMG-004356,2025-09-01T09:13:18.658746Z,PING-012875,0.2761,0.3023,0.3876,0.3564,fish,0.68,91.87,1.26,24.706426,66.735422,247.78
IMG-004357,2025-09-13T12:56:21.543579Z,PING-011017,0.337,0.1478,0.4606,0.1844,fish,0.66,151.39,0.7,25.023964,67.480496,132.8
IMG-004358,2025-09-11T22:01:41.724843Z,PING-007071,0.3572,0.4487,0.4038,0.4703,rock,0.73,343.19,0.8,25.331284,66.88226,252.09
IMG-004359,2025-08-31T07:33:15.824862Z,PING-003672,0.1555,0.0768,0.4006,0.211,rock,0.99,338.23,1.25,25.293946,66.708245,142.7
IMG-004360,2025-08-27T13:22:24.453722Z,PING-000230,0.1379,0.0572,0.1752,0.0772,buoy,0.75,347.48,2.33,24.746186,67.902503,55.37
